AMI,豆一连续,A,豆一,-1,-1,DL,AMI
A0401,豆一0401,A,豆一,20020119,20040116,DL,A0401
A0601,豆一0601,A,豆一,20040117,20060120,DL,A0601
A0801,豆一0801,A,豆一,20060121,20080118,DL,A0801
A1001,豆一1001,A,豆一,20080119,20100115,DL,A1001
A1201,豆一1201,A,豆一,20100116,20120120,DL,A1201
A1401,豆一1401,A,豆一,20120121,20140117,DL,A1401
A1601,豆一1601,A,豆一,20140118,20160115,DL,A1601
A1801,豆一1801,A,豆一,20160116,20180119,DL,A1801
A0403,豆一0403,A,豆一,20020316,20040319,DL,A0403
A0603,豆一0603,A,豆一,20040320,20060317,DL,A0603
A0803,豆一0803,A,豆一,20060318,20080321,DL,A0803
A1003,豆一1003,A,豆一,20080322,20100319,DL,A1003
A1203,豆一1203,A,豆一,20100320,20120316,DL,A1203
A1403,豆一1403,A,豆一,20120317,20140321,DL,A1403
A1603,豆一1603,A,豆一,20140322,20160318,DL,A1603
A1803,豆一1803,A,豆一,20160319,20180316,DL,A1803
A0405,豆一0405,A,豆一,20020518,20040521,DL,A0405
A0605,豆一0605,A,豆一,20040522,20060519,DL,A0605
A0805,豆一0805,A,豆一,20060520,20080516,DL,A0805
A1005,豆一1005,A,豆一,20080517,20100521,DL,A1005
A1205,豆一1205,A,豆一,20100522,20120518,DL,A1205
A1405,豆一1405,A,豆一,20120519,20140516,DL,A1405
A1605,豆一1605,A,豆一,20140517,20160520,DL,A1605
A1805,豆一1805,A,豆一,20160521,20180518,DL,A1805
A0407,豆一0407,A,豆一,20020720,20040716,DL,A0407
A0607,豆一0607,A,豆一,20040717,20060721,DL,A0607
A0807,豆一0807,A,豆一,20060722,20080718,DL,A0807
A1007,豆一1007,A,豆一,20080719,20100716,DL,A1007
A1207,豆一1207,A,豆一,20100717,20120720,DL,A1207
A1407,豆一1407,A,豆一,20120721,20140718,DL,A1407
A1607,豆一1607,A,豆一,20140719,20160715,DL,A1607
A1807,豆一1807,A,豆一,20160716,20180720,DL,A1807
A0409,豆一0409,A,豆一,20020921,20040917,DL,A0409
A0609,豆一0609,A,豆一,20040918,20060915,DL,A0609
A0809,豆一0809,A,豆一,20060916,20080919,DL,A0809
A1009,豆一1009,A,豆一,20080920,20100917,DL,A1009
A1209,豆一1209,A,豆一,20100918,20120921,DL,A1209
A1409,豆一1409,A,豆一,20120922,20140919,DL,A1409
A1609,豆一1609,A,豆一,20140920,20160916,DL,A1609
A1809,豆一1809,A,豆一,20160917,20180921,DL,A1809
A0411,豆一0411,A,豆一,20021116,20041119,DL,A0411
A0611,豆一0611,A,豆一,20041120,20061117,DL,A0611
A0811,豆一0811,A,豆一,20061118,20081121,DL,A0811
A1011,豆一1011,A,豆一,20081122,20101119,DL,A1011
A1211,豆一1211,A,豆一,20101120,20121116,DL,A1211
A1411,豆一1411,A,豆一,20121117,20141121,DL,A1411
A1611,豆一1611,A,豆一,20141122,20161118,DL,A1611
A1811,豆一1811,A,豆一,20161119,20181116,DL,A1811
A0501,豆一0501,A,豆一,20030118,20050121,DL,A0501
A0701,豆一0701,A,豆一,20050122,20070119,DL,A0701
A0901,豆一0901,A,豆一,20070120,20090116,DL,A0901
A1101,豆一1101,A,豆一,20090117,20110121,DL,A1101
A1301,豆一1301,A,豆一,20110122,20130118,DL,A1301
A1501,豆一1501,A,豆一,20130119,20150116,DL,A1501
A1701,豆一1701,A,豆一,20150117,20170120,DL,A1701
A0503,豆一0503,A,豆一,20030322,20050318,DL,A0503
A0703,豆一0703,A,豆一,20050319,20070316,DL,A0703
A0903,豆一0903,A,豆一,20070317,20090320,DL,A0903
A1103,豆一1103,A,豆一,20090321,20110318,DL,A1103
A1303,豆一1303,A,豆一,20110319,20130315,DL,A1303
A1503,豆一1503,A,豆一,20130316,20150320,DL,A1503
A1703,豆一1703,A,豆一,20150321,20170317,DL,A1703
A0505,豆一0505,A,豆一,20030517,20050520,DL,A0505
A0705,豆一0705,A,豆一,20050521,20070518,DL,A0705
A0905,豆一0905,A,豆一,20070519,20090515,DL,A0905
A1105,豆一1105,A,豆一,20090516,20110520,DL,A1105
A1305,豆一1305,A,豆一,20110521,20130517,DL,A1305
A1505,豆一1505,A,豆一,20130518,20150515,DL,A1505
A1705,豆一1705,A,豆一,20150516,20170519,DL,A1705
A0507,豆一0507,A,豆一,20030719,20050715,DL,A0507
A0707,豆一0707,A,豆一,20050716,20070720,DL,A0707
A0907,豆一0907,A,豆一,20070721,20090717,DL,A0907
A1107,豆一1107,A,豆一,20090718,20110715,DL,A1107
A1307,豆一1307,A,豆一,20110716,20130719,DL,A1307
A1507,豆一1507,A,豆一,20130720,20150717,DL,A1507
A1707,豆一1707,A,豆一,20150718,20170721,DL,A1707
A0509,豆一0509,A,豆一,20030920,20050916,DL,A0509
A0709,豆一0709,A,豆一,20050917,20070921,DL,A0709
A0909,豆一0909,A,豆一,20070922,20090918,DL,A0909
A1109,豆一1109,A,豆一,20090919,20110916,DL,A1109
A1309,豆一1309,A,豆一,20110917,20130920,DL,A1309
A1509,豆一1509,A,豆一,20130921,20150918,DL,A1509
A1709,豆一1709,A,豆一,20150919,20170915,DL,A1709
A0511,豆一0511,A,豆一,20031122,20051118,DL,A0511
A0711,豆一0711,A,豆一,20051119,20071116,DL,A0711
A0911,豆一0911,A,豆一,20071117,20091120,DL,A0911
A1111,豆一1111,A,豆一,20091121,20111118,DL,A1111
A1311,豆一1311,A,豆一,20111119,20131115,DL,A1311
A1511,豆一1511,A,豆一,20131116,20151120,DL,A1511
A1711,豆一1711,A,豆一,20151121,20171117,DL,A1711
A0000,豆一指数,A,豆一,-1,-1,DL,A0000
BMI,豆二连续,B,豆二,-1,-1,DL,BMI
B0401,豆二0401,B,豆二,20030118,20040116,DL,B0401
B0501,豆二0501,B,豆二,20040117,20050121,DL,B0501
B0601,豆二0601,B,豆二,20050122,20060120,DL,B0601
B0701,豆二0701,B,豆二,20060121,20070119,DL,B0701
B0801,豆二0801,B,豆二,20070120,20080118,DL,B0801
B0901,豆二0901,B,豆二,20080119,20090116,DL,B0901
B1001,豆二1001,B,豆二,20090117,20100115,DL,B1001
B1101,豆二1101,B,豆二,20100116,20110121,DL,B1101
B1201,豆二1201,B,豆二,20110122,20120120,DL,B1201
B1301,豆二1301,B,豆二,20120121,20130118,DL,B1301
B1401,豆二1401,B,豆二,20130119,20140117,DL,B1401
B1501,豆二1501,B,豆二,20140118,20150116,DL,B1501
B1601,豆二1601,B,豆二,20150117,20160115,DL,B1601
B1701,豆二1701,B,豆二,20160116,20170120,DL,B1701
B1801,豆二1801,B,豆二,20170121,20180119,DL,B1801
B0403,豆二0403,B,豆二,20030322,20040319,DL,B0403
B0503,豆二0503,B,豆二,20040320,20050318,DL,B0503
B0603,豆二0603,B,豆二,20050319,20060317,DL,B0603
B0703,豆二0703,B,豆二,20060318,20070316,DL,B0703
B0803,豆二0803,B,豆二,20070317,20080321,DL,B0803
B0903,豆二0903,B,豆二,20080322,20090320,DL,B0903
B1003,豆二1003,B,豆二,20090321,20100319,DL,B1003
B1103,豆二1103,B,豆二,20100320,20110318,DL,B1103
B1203,豆二1203,B,豆二,20110319,20120316,DL,B1203
B1303,豆二1303,B,豆二,20120317,20130315,DL,B1303
B1403,豆二1403,B,豆二,20130316,20140321,DL,B1403
B1503,豆二1503,B,豆二,20140322,20150320,DL,B1503
B1603,豆二1603,B,豆二,20150321,20160318,DL,B1603
B1703,豆二1703,B,豆二,20160319,20170317,DL,B1703
B1803,豆二1803,B,豆二,20170318,20180316,DL,B1803
B0405,豆二0405,B,豆二,20030517,20040521,DL,B0405
B0505,豆二0505,B,豆二,20040522,20050520,DL,B0505
B0605,豆二0605,B,豆二,20050521,20060519,DL,B0605
B0705,豆二0705,B,豆二,20060520,20070518,DL,B0705
B0805,豆二0805,B,豆二,20070519,20080516,DL,B0805
B0905,豆二0905,B,豆二,20080517,20090515,DL,B0905
B1005,豆二1005,B,豆二,20090516,20100521,DL,B1005
B1105,豆二1105,B,豆二,20100522,20110520,DL,B1105
B1205,豆二1205,B,豆二,20110521,20120518,DL,B1205
B1305,豆二1305,B,豆二,20120519,20130517,DL,B1305
B1405,豆二1405,B,豆二,20130518,20140516,DL,B1405
B1505,豆二1505,B,豆二,20140517,20150515,DL,B1505
B1605,豆二1605,B,豆二,20150516,20160520,DL,B1605
B1705,豆二1705,B,豆二,20160521,20170519,DL,B1705
B1805,豆二1805,B,豆二,20170520,20180518,DL,B1805
B0407,豆二0407,B,豆二,20030719,20040716,DL,B0407
B0507,豆二0507,B,豆二,20040717,20050715,DL,B0507
B0607,豆二0607,B,豆二,20050716,20060721,DL,B0607
B0707,豆二0707,B,豆二,20060722,20070720,DL,B0707
B0807,豆二0807,B,豆二,20070721,20080718,DL,B0807
B0907,豆二0907,B,豆二,20080719,20090717,DL,B0907
B1007,豆二1007,B,豆二,20090718,20100716,DL,B1007
B1107,豆二1107,B,豆二,20100717,20110715,DL,B1107
B1207,豆二1207,B,豆二,20110716,20120720,DL,B1207
B1307,豆二1307,B,豆二,20120721,20130719,DL,B1307
B1407,豆二1407,B,豆二,20130720,20140718,DL,B1407
B1507,豆二1507,B,豆二,20140719,20150717,DL,B1507
B1607,豆二1607,B,豆二,20150718,20160715,DL,B1607
B1707,豆二1707,B,豆二,20160716,20170721,DL,B1707
B1807,豆二1807,B,豆二,20170722,20180720,DL,B1807
B0409,豆二0409,B,豆二,20030920,20040917,DL,B0409
B0509,豆二0509,B,豆二,20040918,20050916,DL,B0509
B0609,豆二0609,B,豆二,20050917,20060915,DL,B0609
B0709,豆二0709,B,豆二,20060916,20070921,DL,B0709
B0809,豆二0809,B,豆二,20070922,20080919,DL,B0809
B0909,豆二0909,B,豆二,20080920,20090918,DL,B0909
B1009,豆二1009,B,豆二,20090919,20100917,DL,B1009
B1109,豆二1109,B,豆二,20100918,20110916,DL,B1109
B1209,豆二1209,B,豆二,20110917,20120921,DL,B1209
B1309,豆二1309,B,豆二,20120922,20130920,DL,B1309
B1409,豆二1409,B,豆二,20130921,20140919,DL,B1409
B1509,豆二1509,B,豆二,20140920,20150918,DL,B1509
B1609,豆二1609,B,豆二,20150919,20160916,DL,B1609
B1709,豆二1709,B,豆二,20160917,20170915,DL,B1709
B1809,豆二1809,B,豆二,20170916,20180921,DL,B1809
B0411,豆二0411,B,豆二,20031122,20041119,DL,B0411
B0511,豆二0511,B,豆二,20041120,20051118,DL,B0511
B0611,豆二0611,B,豆二,20051119,20061117,DL,B0611
B0711,豆二0711,B,豆二,20061118,20071116,DL,B0711
B0811,豆二0811,B,豆二,20071117,20081121,DL,B0811
B0911,豆二0911,B,豆二,20081122,20091120,DL,B0911
B1011,豆二1011,B,豆二,20091121,20101119,DL,B1011
B1111,豆二1111,B,豆二,20101120,20111118,DL,B1111
B1211,豆二1211,B,豆二,20111119,20121116,DL,B1211
B1311,豆二1311,B,豆二,20121117,20131115,DL,B1311
B1411,豆二1411,B,豆二,20131116,20141121,DL,B1411
B1511,豆二1511,B,豆二,20141122,20151120,DL,B1511
B1611,豆二1611,B,豆二,20151121,20161118,DL,B1611
B1711,豆二1711,B,豆二,20161119,20171117,DL,B1711
B1811,豆二1811,B,豆二,20171118,20181116,DL,B1811
B0000,豆二指数,B,豆二,-1,-1,DL,B0000
BBMI,胶合板连续,BB,胶合板,-1,-1,DL,BBMI
BB0401,胶合板0401,BB,胶合板,20030118,20040116,DL,BB0401
BB0501,胶合板0501,BB,胶合板,20040117,20050121,DL,BB0501
BB0601,胶合板0601,BB,胶合板,20050122,20060120,DL,BB0601
BB0701,胶合板0701,BB,胶合板,20060121,20070119,DL,BB0701
BB0801,胶合板0801,BB,胶合板,20070120,20080118,DL,BB0801
BB0901,胶合板0901,BB,胶合板,20080119,20090116,DL,BB0901
BB1001,胶合板1001,BB,胶合板,20090117,20100115,DL,BB1001
BB1101,胶合板1101,BB,胶合板,20100116,20110121,DL,BB1101
BB1201,胶合板1201,BB,胶合板,20110122,20120120,DL,BB1201
BB1301,胶合板1301,BB,胶合板,20120121,20130118,DL,BB1301
BB1401,胶合板1401,BB,胶合板,20130119,20140117,DL,BB1401
BB1501,胶合板1501,BB,胶合板,20140118,20150116,DL,BB1501
BB1601,胶合板1601,BB,胶合板,20150117,20160115,DL,BB1601
BB1701,胶合板1701,BB,胶合板,20160116,20170120,DL,BB1701
BB1801,胶合板1801,BB,胶合板,20170121,20180119,DL,BB1801
BB0402,胶合板0402,BB,胶合板,20030222,20040220,DL,BB0402
BB0502,胶合板0502,BB,胶合板,20040221,20050218,DL,BB0502
BB0602,胶合板0602,BB,胶合板,20050219,20060217,DL,BB0602
BB0702,胶合板0702,BB,胶合板,20060218,20070216,DL,BB0702
BB0802,胶合板0802,BB,胶合板,20070217,20080215,DL,BB0802
BB0902,胶合板0902,BB,胶合板,20080216,20090220,DL,BB0902
BB1002,胶合板1002,BB,胶合板,20090221,20100219,DL,BB1002
BB1102,胶合板1102,BB,胶合板,20100220,20110218,DL,BB1102
BB1202,胶合板1202,BB,胶合板,20110219,20120217,DL,BB1202
BB1302,胶合板1302,BB,胶合板,20120218,20130215,DL,BB1302
BB1402,胶合板1402,BB,胶合板,20130216,20140221,DL,BB1402
BB1502,胶合板1502,BB,胶合板,20140222,20150220,DL,BB1502
BB1602,胶合板1602,BB,胶合板,20150221,20160219,DL,BB1602
BB1702,胶合板1702,BB,胶合板,20160220,20170217,DL,BB1702
BB1802,胶合板1802,BB,胶合板,20170218,20180216,DL,BB1802
BB0403,胶合板0403,BB,胶合板,20030322,20040319,DL,BB0403
BB0503,胶合板0503,BB,胶合板,20040320,20050318,DL,BB0503
BB0603,胶合板0603,BB,胶合板,20050319,20060317,DL,BB0603
BB0703,胶合板0703,BB,胶合板,20060318,20070316,DL,BB0703
BB0803,胶合板0803,BB,胶合板,20070317,20080321,DL,BB0803
BB0903,胶合板0903,BB,胶合板,20080322,20090320,DL,BB0903
BB1003,胶合板1003,BB,胶合板,20090321,20100319,DL,BB1003
BB1103,胶合板1103,BB,胶合板,20100320,20110318,DL,BB1103
BB1203,胶合板1203,BB,胶合板,20110319,20120316,DL,BB1203
BB1303,胶合板1303,BB,胶合板,20120317,20130315,DL,BB1303
BB1403,胶合板1403,BB,胶合板,20130316,20140321,DL,BB1403
BB1503,胶合板1503,BB,胶合板,20140322,20150320,DL,BB1503
BB1603,胶合板1603,BB,胶合板,20150321,20160318,DL,BB1603
BB1703,胶合板1703,BB,胶合板,20160319,20170317,DL,BB1703
BB1803,胶合板1803,BB,胶合板,20170318,20180316,DL,BB1803
BB0404,胶合板0404,BB,胶合板,20030419,20040416,DL,BB0404
BB0504,胶合板0504,BB,胶合板,20040417,20050415,DL,BB0504
BB0604,胶合板0604,BB,胶合板,20050416,20060421,DL,BB0604
BB0704,胶合板0704,BB,胶合板,20060422,20070420,DL,BB0704
BB0804,胶合板0804,BB,胶合板,20070421,20080418,DL,BB0804
BB0904,胶合板0904,BB,胶合板,20080419,20090417,DL,BB0904
BB1004,胶合板1004,BB,胶合板,20090418,20100416,DL,BB1004
BB1104,胶合板1104,BB,胶合板,20100417,20110415,DL,BB1104
BB1204,胶合板1204,BB,胶合板,20110416,20120420,DL,BB1204
BB1304,胶合板1304,BB,胶合板,20120421,20130419,DL,BB1304
BB1404,胶合板1404,BB,胶合板,20130420,20140418,DL,BB1404
BB1504,胶合板1504,BB,胶合板,20140419,20150417,DL,BB1504
BB1604,胶合板1604,BB,胶合板,20150418,20160415,DL,BB1604
BB1704,胶合板1704,BB,胶合板,20160416,20170421,DL,BB1704
BB1804,胶合板1804,BB,胶合板,20170422,20180420,DL,BB1804
BB0405,胶合板0405,BB,胶合板,20030517,20040521,DL,BB0405
BB0505,胶合板0505,BB,胶合板,20040522,20050520,DL,BB0505
BB0605,胶合板0605,BB,胶合板,20050521,20060519,DL,BB0605
BB0705,胶合板0705,BB,胶合板,20060520,20070518,DL,BB0705
BB0805,胶合板0805,BB,胶合板,20070519,20080516,DL,BB0805
BB0905,胶合板0905,BB,胶合板,20080517,20090515,DL,BB0905
BB1005,胶合板1005,BB,胶合板,20090516,20100521,DL,BB1005
BB1105,胶合板1105,BB,胶合板,20100522,20110520,DL,BB1105
BB1205,胶合板1205,BB,胶合板,20110521,20120518,DL,BB1205
BB1305,胶合板1305,BB,胶合板,20120519,20130517,DL,BB1305
BB1405,胶合板1405,BB,胶合板,20130518,20140516,DL,BB1405
BB1505,胶合板1505,BB,胶合板,20140517,20150515,DL,BB1505
BB1605,胶合板1605,BB,胶合板,20150516,20160520,DL,BB1605
BB1705,胶合板1705,BB,胶合板,20160521,20170519,DL,BB1705
BB1805,胶合板1805,BB,胶合板,20170520,20180518,DL,BB1805
BB0406,胶合板0406,BB,胶合板,20030621,20040618,DL,BB0406
BB0506,胶合板0506,BB,胶合板,20040619,20050617,DL,BB0506
BB0606,胶合板0606,BB,胶合板,20050618,20060616,DL,BB0606
BB0706,胶合板0706,BB,胶合板,20060617,20070615,DL,BB0706
BB0806,胶合板0806,BB,胶合板,20070616,20080620,DL,BB0806
BB0906,胶合板0906,BB,胶合板,20080621,20090619,DL,BB0906
BB1006,胶合板1006,BB,胶合板,20090620,20100618,DL,BB1006
BB1106,胶合板1106,BB,胶合板,20100619,20110617,DL,BB1106
BB1206,胶合板1206,BB,胶合板,20110618,20120615,DL,BB1206
BB1306,胶合板1306,BB,胶合板,20120616,20130621,DL,BB1306
BB1406,胶合板1406,BB,胶合板,20130622,20140620,DL,BB1406
BB1506,胶合板1506,BB,胶合板,20140621,20150619,DL,BB1506
BB1606,胶合板1606,BB,胶合板,20150620,20160617,DL,BB1606
BB1706,胶合板1706,BB,胶合板,20160618,20170616,DL,BB1706
BB1806,胶合板1806,BB,胶合板,20170617,20180615,DL,BB1806
BB0407,胶合板0407,BB,胶合板,20030719,20040716,DL,BB0407
BB0507,胶合板0507,BB,胶合板,20040717,20050715,DL,BB0507
BB0607,胶合板0607,BB,胶合板,20050716,20060721,DL,BB0607
BB0707,胶合板0707,BB,胶合板,20060722,20070720,DL,BB0707
BB0807,胶合板0807,BB,胶合板,20070721,20080718,DL,BB0807
BB0907,胶合板0907,BB,胶合板,20080719,20090717,DL,BB0907
BB1007,胶合板1007,BB,胶合板,20090718,20100716,DL,BB1007
BB1107,胶合板1107,BB,胶合板,20100717,20110715,DL,BB1107
BB1207,胶合板1207,BB,胶合板,20110716,20120720,DL,BB1207
BB1307,胶合板1307,BB,胶合板,20120721,20130719,DL,BB1307
BB1407,胶合板1407,BB,胶合板,20130720,20140718,DL,BB1407
BB1507,胶合板1507,BB,胶合板,20140719,20150717,DL,BB1507
BB1607,胶合板1607,BB,胶合板,20150718,20160715,DL,BB1607
BB1707,胶合板1707,BB,胶合板,20160716,20170721,DL,BB1707
BB1807,胶合板1807,BB,胶合板,20170722,20180720,DL,BB1807
BB0408,胶合板0408,BB,胶合板,20030816,20040820,DL,BB0408
BB0508,胶合板0508,BB,胶合板,20040821,20050819,DL,BB0508
BB0608,胶合板0608,BB,胶合板,20050820,20060818,DL,BB0608
BB0708,胶合板0708,BB,胶合板,20060819,20070817,DL,BB0708
BB0808,胶合板0808,BB,胶合板,20070818,20080815,DL,BB0808
BB0908,胶合板0908,BB,胶合板,20080816,20090821,DL,BB0908
BB1008,胶合板1008,BB,胶合板,20090822,20100820,DL,BB1008
BB1108,胶合板1108,BB,胶合板,20100821,20110819,DL,BB1108
BB1208,胶合板1208,BB,胶合板,20110820,20120817,DL,BB1208
BB1308,胶合板1308,BB,胶合板,20120818,20130816,DL,BB1308
BB1408,胶合板1408,BB,胶合板,20130817,20140815,DL,BB1408
BB1508,胶合板1508,BB,胶合板,20140816,20150821,DL,BB1508
BB1608,胶合板1608,BB,胶合板,20150822,20160819,DL,BB1608
BB1708,胶合板1708,BB,胶合板,20160820,20170818,DL,BB1708
BB1808,胶合板1808,BB,胶合板,20170819,20180817,DL,BB1808
BB0409,胶合板0409,BB,胶合板,20030920,20040917,DL,BB0409
BB0509,胶合板0509,BB,胶合板,20040918,20050916,DL,BB0509
BB0609,胶合板0609,BB,胶合板,20050917,20060915,DL,BB0609
BB0709,胶合板0709,BB,胶合板,20060916,20070921,DL,BB0709
BB0809,胶合板0809,BB,胶合板,20070922,20080919,DL,BB0809
BB0909,胶合板0909,BB,胶合板,20080920,20090918,DL,BB0909
BB1009,胶合板1009,BB,胶合板,20090919,20100917,DL,BB1009
BB1109,胶合板1109,BB,胶合板,20100918,20110916,DL,BB1109
BB1209,胶合板1209,BB,胶合板,20110917,20120921,DL,BB1209
BB1309,胶合板1309,BB,胶合板,20120922,20130920,DL,BB1309
BB1409,胶合板1409,BB,胶合板,20130921,20140919,DL,BB1409
BB1509,胶合板1509,BB,胶合板,20140920,20150918,DL,BB1509
BB1609,胶合板1609,BB,胶合板,20150919,20160916,DL,BB1609
BB1709,胶合板1709,BB,胶合板,20160917,20170915,DL,BB1709
BB1809,胶合板1809,BB,胶合板,20170916,20180921,DL,BB1809
BB0410,胶合板0410,BB,胶合板,20031018,20041015,DL,BB0410
BB0510,胶合板0510,BB,胶合板,20041016,20051021,DL,BB0510
BB0610,胶合板0610,BB,胶合板,20051022,20061020,DL,BB0610
BB0710,胶合板0710,BB,胶合板,20061021,20071019,DL,BB0710
BB0810,胶合板0810,BB,胶合板,20071020,20081017,DL,BB0810
BB0910,胶合板0910,BB,胶合板,20081018,20091016,DL,BB0910
BB1010,胶合板1010,BB,胶合板,20091017,20101015,DL,BB1010
BB1110,胶合板1110,BB,胶合板,20101016,20111021,DL,BB1110
BB1210,胶合板1210,BB,胶合板,20111022,20121019,DL,BB1210
BB1310,胶合板1310,BB,胶合板,20121020,20131018,DL,BB1310
BB1410,胶合板1410,BB,胶合板,20131019,20141017,DL,BB1410
BB1510,胶合板1510,BB,胶合板,20141018,20151016,DL,BB1510
BB1610,胶合板1610,BB,胶合板,20151017,20161021,DL,BB1610
BB1710,胶合板1710,BB,胶合板,20161022,20171020,DL,BB1710
BB1810,胶合板1810,BB,胶合板,20171021,20181019,DL,BB1810
BB0411,胶合板0411,BB,胶合板,20031122,20041119,DL,BB0411
BB0511,胶合板0511,BB,胶合板,20041120,20051118,DL,BB0511
BB0611,胶合板0611,BB,胶合板,20051119,20061117,DL,BB0611
BB0711,胶合板0711,BB,胶合板,20061118,20071116,DL,BB0711
BB0811,胶合板0811,BB,胶合板,20071117,20081121,DL,BB0811
BB0911,胶合板0911,BB,胶合板,20081122,20091120,DL,BB0911
BB1011,胶合板1011,BB,胶合板,20091121,20101119,DL,BB1011
BB1111,胶合板1111,BB,胶合板,20101120,20111118,DL,BB1111
BB1211,胶合板1211,BB,胶合板,20111119,20121116,DL,BB1211
BB1311,胶合板1311,BB,胶合板,20121117,20131115,DL,BB1311
BB1411,胶合板1411,BB,胶合板,20131116,20141121,DL,BB1411
BB1511,胶合板1511,BB,胶合板,20141122,20151120,DL,BB1511
BB1611,胶合板1611,BB,胶合板,20151121,20161118,DL,BB1611
BB1711,胶合板1711,BB,胶合板,20161119,20171117,DL,BB1711
BB1811,胶合板1811,BB,胶合板,20171118,20181116,DL,BB1811
BB0412,胶合板0412,BB,胶合板,20031220,20041217,DL,BB0412
BB0512,胶合板0512,BB,胶合板,20041218,20051216,DL,BB0512
BB0612,胶合板0612,BB,胶合板,20051217,20061215,DL,BB0612
BB0712,胶合板0712,BB,胶合板,20061216,20071221,DL,BB0712
BB0812,胶合板0812,BB,胶合板,20071222,20081219,DL,BB0812
BB0912,胶合板0912,BB,胶合板,20081220,20091218,DL,BB0912
BB1012,胶合板1012,BB,胶合板,20091219,20101217,DL,BB1012
BB1112,胶合板1112,BB,胶合板,20101218,20111216,DL,BB1112
BB1212,胶合板1212,BB,胶合板,20111217,20121221,DL,BB1212
BB1312,胶合板1312,BB,胶合板,20121222,20131220,DL,BB1312
BB1412,胶合板1412,BB,胶合板,20131221,20141219,DL,BB1412
BB1512,胶合板1512,BB,胶合板,20141220,20151218,DL,BB1512
BB1612,胶合板1612,BB,胶合板,20151219,20161216,DL,BB1612
BB1712,胶合板1712,BB,胶合板,20161217,20171215,DL,BB1712
BB1812,胶合板1812,BB,胶合板,20171216,20181221,DL,BB1812
BB0000,胶合板指数,BB,胶合板,-1,-1,DL,BB0000
CMI,玉米连续,C,玉米,-1,-1,DL,CMI
C0401,玉米0401,C,玉米,20030118,20040116,DL,C0401
C0501,玉米0501,C,玉米,20040117,20050121,DL,C0501
C0601,玉米0601,C,玉米,20050122,20060120,DL,C0601
C0701,玉米0701,C,玉米,20060121,20070119,DL,C0701
C0801,玉米0801,C,玉米,20070120,20080118,DL,C0801
C0901,玉米0901,C,玉米,20080119,20090116,DL,C0901
C1001,玉米1001,C,玉米,20090117,20100115,DL,C1001
C1101,玉米1101,C,玉米,20100116,20110121,DL,C1101
C1201,玉米1201,C,玉米,20110122,20120120,DL,C1201
C1301,玉米1301,C,玉米,20120121,20130118,DL,C1301
C1401,玉米1401,C,玉米,20130119,20140117,DL,C1401
C1501,玉米1501,C,玉米,20140118,20150116,DL,C1501
C1601,玉米1601,C,玉米,20150117,20160115,DL,C1601
C1701,玉米1701,C,玉米,20160116,20170120,DL,C1701
C1801,玉米1801,C,玉米,20170121,20180119,DL,C1801
C0403,玉米0403,C,玉米,20030322,20040319,DL,C0403
C0503,玉米0503,C,玉米,20040320,20050318,DL,C0503
C0603,玉米0603,C,玉米,20050319,20060317,DL,C0603
C0703,玉米0703,C,玉米,20060318,20070316,DL,C0703
C0803,玉米0803,C,玉米,20070317,20080321,DL,C0803
C0903,玉米0903,C,玉米,20080322,20090320,DL,C0903
C1003,玉米1003,C,玉米,20090321,20100319,DL,C1003
C1103,玉米1103,C,玉米,20100320,20110318,DL,C1103
C1203,玉米1203,C,玉米,20110319,20120316,DL,C1203
C1303,玉米1303,C,玉米,20120317,20130315,DL,C1303
C1403,玉米1403,C,玉米,20130316,20140321,DL,C1403
C1503,玉米1503,C,玉米,20140322,20150320,DL,C1503
C1603,玉米1603,C,玉米,20150321,20160318,DL,C1603
C1703,玉米1703,C,玉米,20160319,20170317,DL,C1703
C1803,玉米1803,C,玉米,20170318,20180316,DL,C1803
C0405,玉米0405,C,玉米,20030517,20040521,DL,C0405
C0505,玉米0505,C,玉米,20040522,20050520,DL,C0505
C0605,玉米0605,C,玉米,20050521,20060519,DL,C0605
C0705,玉米0705,C,玉米,20060520,20070518,DL,C0705
C0805,玉米0805,C,玉米,20070519,20080516,DL,C0805
C0905,玉米0905,C,玉米,20080517,20090515,DL,C0905
C1005,玉米1005,C,玉米,20090516,20100521,DL,C1005
C1105,玉米1105,C,玉米,20100522,20110520,DL,C1105
C1205,玉米1205,C,玉米,20110521,20120518,DL,C1205
C1305,玉米1305,C,玉米,20120519,20130517,DL,C1305
C1405,玉米1405,C,玉米,20130518,20140516,DL,C1405
C1505,玉米1505,C,玉米,20140517,20150515,DL,C1505
C1605,玉米1605,C,玉米,20150516,20160520,DL,C1605
C1705,玉米1705,C,玉米,20160521,20170519,DL,C1705
C1805,玉米1805,C,玉米,20170520,20180518,DL,C1805
C0407,玉米0407,C,玉米,20030719,20040716,DL,C0407
C0507,玉米0507,C,玉米,20040717,20050715,DL,C0507
C0607,玉米0607,C,玉米,20050716,20060721,DL,C0607
C0707,玉米0707,C,玉米,20060722,20070720,DL,C0707
C0807,玉米0807,C,玉米,20070721,20080718,DL,C0807
C0907,玉米0907,C,玉米,20080719,20090717,DL,C0907
C1007,玉米1007,C,玉米,20090718,20100716,DL,C1007
C1107,玉米1107,C,玉米,20100717,20110715,DL,C1107
C1207,玉米1207,C,玉米,20110716,20120720,DL,C1207
C1307,玉米1307,C,玉米,20120721,20130719,DL,C1307
